p_perm,p_midp,p_boot,sig_perm,sig_midp,sig_boot,n1,n2,k,alpha,assoc,rep,scenario
0.007198560287942412,0.0051,0.006998600279944011,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.17176564687062587,0.1471,0.15196960607878424,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.06598680263947211,0.055,0.05578884223155369,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.032993401319736056,0.027,0.027594481103779243,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.0613877224555089,0.0517,0.047190561887622474,FALSE,FALSE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.054989002199560086,0.046,0.05018996200759848,FALSE,TRUE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.07018596280743851,0.0576,0.05678864227154569,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.1895620875824835,0.1606,0.1873625274945011,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.021595680863827234,0.0181,0.015796840631873626,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.07138572285542892,0.0589,0.0669866026794641,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.15696860627874426,0.1317,0.13277344531093782,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.264747050589882,0.2313,0.21455708858228353,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.04099180163967207,0.0343,0.03279344131173765,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.03959208158368326,0.0314,0.028994201159768047,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.5028994201159768,0.4539,0.4471105778844231,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.3031393721255749,0.2636,0.22755448910217957,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.02459508098380324,0.0206,0.021195760847830435,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.04319136172765447,0.0351,0.033793241351729654,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.10177964407118577,0.0849,0.08978204359128174,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.038592281543691265,0.0297,0.03779244151169766,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.002999400119976005,0.0025,0.002999400119976005,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.09038192361527694,0.0747,0.08958208358328335,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.01739652069586083,0.0138,0.016396720655868825,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.28894221155768846,0.2509,0.21955608878224356,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.17136572685462909,0.1464,0.14557088582283542,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.0683863227354529,0.055,0.052589482103579284,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.07698460307938412,0.065,0.07458508298340331,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.09438112377524495,0.0803,0.0687862427514497,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.002999400119976005,0.0022,0.0027994401119776045,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.013197360527894421,0.0099,0.008798240351929614,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.11777644471105779,0.1007,0.10657868426314737,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.02439512097580484,0.0192,0.023595280943811237,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.003199360127974405,0.0023,0.001999600079984003,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.0015996800639872025,0.001,7.998400319936012e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
3.999200159968006e-4,1e-4,3.999200159968006e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.18316336732653468,0.1556,0.13357328534293142,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.041191761647670466,0.0338,0.03479304139172166,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.26094781043791243,0.2302,0.21755648870225955,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.028794241151769647,0.0237,0.027394521095780843,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.04539092181563687,0.0371,0.04479104179164167,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.018196360727854428,0.0151,0.012397520495900819,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.6682663467306539,0.6091,0.6510697860427914,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.21055788842231554,0.1815,0.1793641271745651,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.016396720655868825,0.013,0.014997000599880024,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.0065986802639472104,0.0052,0.004599080183963208,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.08278344331133773,0.0691,0.06978604279144171,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
3.999200159968006e-4,2e-4,3.999200159968006e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.3779244151169766,0.3311,0.3141371725654869,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.28954209158168365,0.2544,0.2803439312137572,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.010997800439912017,0.0087,0.008998200359928014,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.1191761647670466,0.0996,0.10477904419116177,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.5924815036992601,0.5331,0.50749850029994,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.10997800439912017,0.0937,0.10697860427914417,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.08658268346330734,0.0738,0.08058388322335533,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.060187962407518496,0.0493,0.05838832233553289,FALSE,TRUE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.001799640071985603,0.001,0.0011997600479904018,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.01779644071185763,0.0145,0.013397320535892822,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.16416716656668667,0.1407,0.15816836632673464,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
7.998400319936012e-4,5e-4,5.998800239952009e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.5036992601479704,0.4521,0.4327134573085383,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.5936812637472505,0.5381,0.48890221955608876,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.20395920815836832,0.179,0.16096780643871225,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.04819036192761448,0.0397,0.04619076184763048,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.008598280343931213,0.0065,0.008598280343931213,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.01199760047990402,0.0095,0.009998000399920015,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.027194561087782444,0.0221,0.02439512097580484,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.001999600079984003,0.0011,0.0015996800639872025,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
3.999200159968006e-4,1e-4,3.999200159968006e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.03279344131173765,0.0261,0.022795440911817635,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.0621875624875025,0.0515,0.05618876224755049,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.22175564887022595,0.1916,0.19616076784643072,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.1259748050389922,0.1049,0.12037592481503699,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.1259748050389922,0.1051,0.11537692461507698,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
9.998000399920016e-4,8e-4,9.998000399920016e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
3.999200159968006e-4,2e-4,3.999200159968006e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
7.998400319936012e-4,5e-4,7.998400319936012e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.003199360127974405,0.0025,0.0023995200959808036,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.007798440311937612,0.0064,0.007598480303939212,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.07238552289542091,0.0591,0.06418716256748651,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.00599880023995201,0.0044,0.004399120175964807,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.0057988402319536095,0.0045,0.0057988402319536095,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.22895420915816836,0.1994,0.20895820835832835,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.05718856228754249,0.047,0.052589482103579284,FALSE,TRUE,FALSE,100,100,3,0.05,2,22,H1 (Power)
5.998800239952009e-4,3e-4,5.998800239952009e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.3285342931413717,0.2833,0.3223355328934213,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.047590481903619274,0.0391,0.033193361327734455,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.013197360527894421,0.0103,0.009798040391921616,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.02299540091981604,0.0189,0.019396120775844832,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.07778444311137772,0.0653,0.07078584283143372,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.0015996800639872025,0.0011,0.0013997200559888023,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.011397720455908818,0.0089,0.006998600279944011,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.6612677464507098,0.5995,0.5640871825634873,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
7.998400319936012e-4,4e-4,3.999200159968006e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
7.998400319936012e-4,4e-4,3.999200159968006e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.34193161367726455,0.3048,0.3333333333333333,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
5.998800239952009e-4,3e-4,3.999200159968006e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.014197160567886422,0.0118,0.01259748050389922,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.5914817036592681,0.5346,0.5790841831633673,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.03539292141571686,0.0282,0.023795240951809637,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.0015996800639872025,0.0012,0.0011997600479904018,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.9328134373125375,0.8602,0.8982203559288142,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.124375124975005,0.1047,0.09638072385522896,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.17376524695060988,0.1483,0.16156768646270747,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.08618276344731053,0.0725,0.0637872425514897,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.17036592681463708,0.1471,0.1281743651269746,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.010197960407918417,0.0079,0.00599880023995201,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.01859628074385123,0.0149,0.016396720655868825,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.0027994401119776045,0.0024,0.0027994401119776045,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.1847630473905219,0.1599,0.14837032593481303,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.0691861627674465,0.0588,0.0619876024795041,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.0013997200559888023,0.001,0.0013997200559888023,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.009798040391921616,0.0077,0.006798640271945611,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.003199360127974405,0.0022,0.002599480103979204,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.0033993201359728054,0.0025,0.001999600079984003,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.012397520495900819,0.0098,0.008798240351929614,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.022195560887822437,0.0178,0.014997000599880024,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.17076584683063387,0.146,0.1287742451509698,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.16936612677464508,0.1444,0.14497100579884023,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.2679464107178564,0.2345,0.24075184963007398,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
7.998400319936012e-4,5e-4,7.998400319936012e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.003999200159968006,0.0029,0.003599280143971206,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.3037392521495701,0.2633,0.29054189162167565,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.01199760047990402,0.0091,0.008798240351929614,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.0021995600879824036,0.0017,0.0021995600879824036,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.047590481903619274,0.0388,0.041591681663667265,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.1259748050389922,0.107,0.10517896420715857,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.14497100579884023,0.1227,0.10577884423115377,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.10437912417516497,0.0908,0.09378124375124974,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.3007398520295941,0.2618,0.23115376924615078,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.11237752449510098,0.0953,0.09238152369526095,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.9314137172565486,0.8618,0.8378324335132974,FALSE,FALSE,FALSE,100,100,3,0.05,2,22,H1 (Power)
0.003799240151969606,0.0028,0.002599480103979204,TRUE,TRUE,TRUE,100,100,3,0.05,2,22,H1 (Power)
0.003199360127974405,0.0023,0.002999400119976005,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.07818436312737452,0.0644,0.057788442311537694,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.011797640471905619,0.009,0.007798440311937612,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.07798440311937613,0.0661,0.07458508298340331,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.03939212157568486,0.0322,0.03839232153569286,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.004799040191961607,0.0039,0.003999200159968006,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.2565486902619476,0.2236,0.21935612877424515,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.7886422715456909,0.7197,0.6572685462907418,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.007198560287942412,0.0061,0.0065986802639472104,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.6420715856828634,0.5814,0.6140771845630874,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.0057988402319536095,0.005,0.004799040191961607,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.004599080183963208,0.0035,0.003199360127974405,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.004599080183963208,0.0033,0.004199160167966407,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.0011997600479904018,9e-4,0.0011997600479904018,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.22415516896620677,0.1932,0.2019596080783843,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.28434313137372524,0.2464,0.22695460907818435,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.003799240151969606,0.0027,0.003199360127974405,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
5.998800239952009e-4,4e-4,5.998800239952009e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.12157568486302739,0.1027,0.10017996400719856,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.025994801039792043,0.0216,0.02459508098380324,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.1951609678064387,0.1686,0.15756848630273945,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
3.999200159968006e-4,1e-4,3.999200159968006e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.16276744651069786,0.1407,0.13797240551889622,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.001799640071985603,0.0013,0.0015996800639872025,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.030393921215756847,0.0245,0.020595880823835233,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.004999000199960008,0.0041,0.004799040191961607,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.008598280343931213,0.0067,0.00639872025594881,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.01779644071185763,0.0147,0.01779644071185763,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
3.999200159968006e-4,2e-4,3.999200159968006e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.02419516096780644,0.0184,0.022395520895820836,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.2509498100379924,0.219,0.2471505698860228,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.6424715056988602,0.5806,0.5646870625874825,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.42291541691661666,0.378,0.35132973405318935,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.27874425114977003,0.2415,0.27194561087782443,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.0015996800639872025,0.001,0.0013997200559888023,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.3899220155968806,0.3474,0.38812237552489504,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.08598280343931214,0.0708,0.08038392321535692,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.6614677064587082,0.6044,0.6536692661467707,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.002599480103979204,0.0019,0.002599480103979204,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.1933613277344531,0.1653,0.1811637672465507,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.003199360127974405,0.0021,0.002599480103979204,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.11857628474305139,0.1009,0.11617676464707058,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.04319136172765447,0.0347,0.03459308138372325,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.3473305338932214,0.3079,0.34193161367726455,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.019396120775844832,0.0157,0.016796640671865627,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.1835632873425315,0.154,0.14397120575884823,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.0015996800639872025,0.0011,0.0015996800639872025,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.11597680463907219,0.0995,0.11277744451109778,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.0011997600479904018,7e-4,9.998000399920016e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
9.998000399920016e-4,8e-4,9.998000399920016e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.041591681663667265,0.0347,0.03139372125574885,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.5378924215156968,0.4815,0.47310537892421517,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.7416516696660668,0.67490000000000006,0.6592681463707258,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.019396120775844832,0.0163,0.016596680663867228,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.1269746050789842,0.10780000000000001,0.11417716456708658,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.4829034193161368,0.4302,0.4513097380523895,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.09198160367926415,0.0773,0.08418316336732654,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.033993201359728054,0.0282,0.03259348130373925,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
5.998800239952009e-4,2e-4,5.998800239952009e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.3349330133973205,0.2947,0.3175364927014597,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.04579084183163367,0.0369,0.04299140171965607,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.027594481103779243,0.0221,0.022595480903819236,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.3643271345730854,0.3215,0.34153169366126773,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.08958208358328335,0.0744,0.08778244351129774,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.003199360127974405,0.0023,0.003199360127974405,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.0013997200559888023,7e-4,9.998000399920016e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.011597680463907219,0.0086,0.010597880423915218,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.5894821035792841,0.5344,0.5486902619476105,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
7.998400319936012e-4,5e-4,7.998400319936012e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.21595680863827235,0.1868,0.1839632073585283,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.054989002199560086,0.0463,0.05158968206358728,FALSE,TRUE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.3805238952209558,0.3344,0.35132973405318935,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.003799240151969606,0.0024,0.001999600079984003,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.02459508098380324,0.0198,0.022595480903819236,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
1.999600079984003e-4,0,1.999600079984003e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.06418716256748651,0.0534,0.046390721855628876,FALSE,FALSE,TRUE,100,100,3,0.05,2,23,H1 (Power)
3.999200159968006e-4,1e-4,1.999600079984003e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.052589482103579284,0.045,0.046390721855628876,FALSE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.0611877624475105,0.0503,0.05558888222355529,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.009198160367926415,0.0077,0.006798640271945611,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.10577884423115377,0.0889,0.10117976404719056,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.006798640271945611,0.0049,0.005198960207958408,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
7.998400319936012e-4,6e-4,7.998400319936012e-4,TRUE,TRUE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.41711657668466307,0.3669,0.3255348930213957,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
0.0687862427514497,0.0569,0.04559088182363527,FALSE,FALSE,TRUE,100,100,3,0.05,2,23,H1 (Power)
0.14377124575084982,0.1206,0.1365726854629074,FALSE,FALSE,FALSE,100,100,3,0.05,2,23,H1 (Power)
