dataset_id,scenario,rep,sim_in_rep,attempt_used,perm_seed,u_seed,u_value,p_perm,p_midp,p_bootei,p_rand,p_asym,p_fisher,sig_perm,sig_midp,sig_bootei,sig_rand,sig_asym,sig_fisher,n,k_row,k_col,alpha,theta
H0TypeI_rep034_sim0010,H0 (Type-I),34,10,1,1010702,1060698,0.06464871717616916,1,0.7605,0.9350129974005199,0.5519667355273851,1,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0011,H0 (Type-I),34,11,1,1110702,1160698,0.8334229898173362,1,0.7488,0.8016396720655868,0.9163117100842297,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0012,H0 (Type-I),34,12,1,1210702,1260698,0.13147084671072662,0.5036992601479704,0.3552,0.4949010197960408,0.24582054730374367,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0013,H0 (Type-I),34,13,1,1310702,1360698,0.37445197091437876,1,0.7625,0.6950609878024395,0.70286468618433,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0014,H0 (Type-I),34,14,1,1410702,1460698,0.7486751298420131,0.5706858628274345,0.3815,0.5622875424915017,0.4755489341062494,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0015,H0 (Type-I),34,15,1,1510702,1560698,0.2972754263319075,1,0.5819,0.2601479704059188,0.4123817114987411,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0016,H0 (Type-I),34,16,1,1610702,1660698,0.9477033915463835,1,0.5826,0.8062387522495501,0.956342791262921,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0017,H0 (Type-I),34,17,1,1710702,1760698,0.7237391099333763,1,0.7531,0.6552689462107578,0.8635823724851012,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0018,H0 (Type-I),34,18,1,1810702,1860698,0.45711659314110875,1,0.782,0.6182763447310538,0.7633028346095234,0.5981614526835283,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0019,H0 (Type-I),34,19,1,1910702,1960698,0.13717024796642363,1,0.6011,0.8798240351929614,0.31163442382761275,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0020,H0 (Type-I),34,20,1,2010702,2060698,0.7590886463876814,0.19696060787842432,0.1148,0.08718256348730254,0.15729053800757975,0.09096894797535764,0.20000000000000004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0021,H0 (Type-I),34,21,1,2110702,2160698,0.36633511120453477,0.21035792841431714,0.1085,0.08098380323935213,0.08131256161900237,0.05777957112359754,0.2063492063492063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0022,H0 (Type-I),34,22,1,2210702,2260698,0.4580343565903604,0.5746850629874025,0.3799,0.5650869826034793,0.36355857845628636,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0023,H0 (Type-I),34,23,1,2310702,2360698,0.3998941080644727,1,0.7879,0.9346130773845231,0.7454350806409493,0.5981614526835283,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0024,H0 (Type-I),34,24,1,2410702,2460698,0.5319890584796667,0.20335932813437313,0.1186,0.17696460707858427,0.12401254869475961,0.09096894797535764,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0025,H0 (Type-I),34,25,1,2510702,2560698,0.3000062620267272,1,0.7693,0.7156568686262748,0.6770228892991319,1,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0026,H0 (Type-I),34,26,1,2610702,2660698,0.012306109070777893,1,0.7327,0.9108178364327134,0.4719788459092379,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0027,H0 (Type-I),34,27,1,2710702,2760698,0.2577334246598184,1,0.5983,0.7990401919616077,0.4036630333716981,0.5981614526835282,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0028,H0 (Type-I),34,28,1,2810702,2860698,0.7744923299178481,0.1829634073185363,0.096,0.15936812637472506,0.14365186847373843,0.09763453614071978,0.18333333333333335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0029,H0 (Type-I),34,29,1,2910702,2960698,0.5228945438284427,1,0.7862,0.9350129974005199,0.7959897069410421,0.5981614526835283,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0030,H0 (Type-I),34,30,1,3010702,3060698,0.2917356330435723,1,0.5827,0.6534693061387723,0.4088825593381655,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0031,H0 (Type-I),34,31,1,3110702,3160698,0.370274345157668,1,0.7463,0.668866226754649,0.6804772027330007,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0032,H0 (Type-I),34,32,1,3210702,3260698,0.3019551206380129,0.5302939412117577,0.2894,0.378124375124975,0.194021586099267,0.19670560245894694,0.5238095238095241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0033,H0 (Type-I),34,33,1,3310702,3360698,0.39015937712974846,1,0.7489,0.7544491101779645,0.6937380391945597,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0034,H0 (Type-I),34,34,1,3410702,3460698,0.9983058914076537,1,0.6068,0.8090381923615277,0.9986677530029788,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0035,H0 (Type-I),34,35,1,3510702,3560698,0.8650255869142711,1,0.739,0.9630073985202959,0.9295433563692496,0.8803033704474621,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0036,H0 (Type-I),34,36,1,3610702,3660698,0.8679602397605777,0.5712857428514297,0.3755,0.47470505898820237,0.51951963784229,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0037,H0 (Type-I),34,37,1,3710702,3760698,0.7459055129438639,1,0.7859,0.5932813437312537,0.8911967406425625,0.5981614526835283,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0038,H0 (Type-I),34,38,1,3810702,3860698,0.8297681622207165,1,0.5862,0.6726654669066187,0.859116131053865,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0039,H0 (Type-I),34,39,1,3910702,3960698,0.6494553068187088,0.17036592681463708,0.0851,0.042191561687662464,0.11053729322054423,0.03843393023678181,0.16666666666666669,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0040,H0 (Type-I),34,40,1,4010702,4060698,0.3616436617448926,1,0.7178,0.976004799040192,0.6397116826888174,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0041,H0 (Type-I),34,41,1,4110702,4160698,0.2522180580999702,1,0.7317,0.7930413917216557,0.5987402099764441,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0042,H0 (Type-I),34,42,1,4210702,4260698,0.4705091549549252,1,0.7579,0.8562287542491501,0.7436205328291747,1,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0043,H0 (Type-I),34,43,1,4310702,4360698,0.12427312321960926,0.5716856628674265,0.3787,0.41451709658068386,0.23374457093812526,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0044,H0 (Type-I),34,44,1,4410702,4460698,0.7747218643780798,1,0.7639,0.9928014397120576,0.8936236643593293,1,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0045,H0 (Type-I),34,45,1,4510702,4560698,0.1066787214949727,0.4901019796040792,0.3446,0.2573485302939412,0.23022217221073807,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0046,H0 (Type-I),34,46,1,4610702,4660698,0.9683297884184867,1,0.6047,0.47110577884423116,0.9749615307236555,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0047,H0 (Type-I),34,47,1,4710702,4760698,0.9842017327900976,0.5160967806438712,0.2806,0.28894221155768846,0.5085621757975779,0.19670560245894694,0.5238095238095241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0048,H0 (Type-I),34,48,1,4810702,4860698,0.43497270927764475,0.5218956208758249,0.2863,0.30813837232553487,0.2556721460697707,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0049,H0 (Type-I),34,49,1,4910702,4960698,0.9683791361749172,0.5150969806038792,0.3649,0.4403119376124775,0.5055074166797101,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0050,H0 (Type-I),34,50,1,5010702,5060698,0.49568447144702077,0.5262947410517896,0.2875,0.32313537292541494,0.2854397666688077,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0051,H0 (Type-I),34,51,1,5110702,5160698,0.4409781296271831,1,0.5832,0.5580883823235353,0.5339993688572198,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0052,H0 (Type-I),34,52,1,5210702,5260698,0.2529218445997685,1,0.587,0.943011397720456,0.3829134436394088,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0053,H0 (Type-I),34,53,1,5310702,5360698,0.6896682197693735,0.509498100379924,0.3548,0.46610677864427114,0.4134454135526903,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0054,H0 (Type-I),34,54,1,5410702,5460698,0.6362894489429891,1,0.7485,0.8120375924815036,0.8170535928183236,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0055,H0 (Type-I),34,55,1,5510702,5560698,0.8621809876058251,0.07478504299140172,0.0391,0.0609878024395121,0.06481485012001358,0.03501498101966249,0.0761904761904762,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0056,H0 (Type-I),34,56,1,5610702,5660698,0.43010590109042823,0.45930813837232554,0.3181,0.3291341731653669,0.29837588528771886,0.17533414377660075,0.47500000000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0057,H0 (Type-I),34,57,1,5710702,5760698,0.6719639650546014,0.510497900419916,0.3634,0.43331333733253347,0.41395740572605283,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0058,H0 (Type-I),34,58,1,5810702,5860698,0.46877446048893034,1,0.7588,0.6374725054989002,0.74373679973986,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0059,H0 (Type-I),34,59,1,5910702,5960698,0.9741709518712014,0.5690861827634474,0.38,0.41831633673265345,0.5592366198073141,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0060,H0 (Type-I),34,60,1,6010702,6060698,0.31439969898201525,1,0.7333,0.5772845430913818,0.6343007994370069,0.8803033704474621,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0061,H0 (Type-I),34,61,1,6110702,6160698,0.434507027734071,1,0.7639,0.9072185562887423,0.7329742184960283,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0062,H0 (Type-I),34,62,1,6210702,6260698,0.7790590645745397,0.1793641271745651,0.094,0.09278144371125775,0.14155166460350155,0.09763453614071978,0.18333333333333335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0063,H0 (Type-I),34,63,1,6310702,6360698,0.023429291555657983,1,0.5858,0.3859228154369126,0.19100882512470707,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0064,H0 (Type-I),34,64,1,6410702,6460698,0.5625381662975997,0.38652269546090784,0.1932,0.3053389322135573,0.2173647474573925,0.19670560245894694,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0065,H0 (Type-I),34,65,1,6510702,6560698,0.6697896551340818,1,0.7472,0.9030193961207759,0.8330456496357918,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0066,H0 (Type-I),34,66,1,6610702,6660698,0.4367374361027032,1,0.6836,1,0.6435674495657906,0.42919530044034926,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0067,H0 (Type-I),34,67,1,6710702,6760698,0.9233545737806708,0.16596680663867228,0.0829,0.023395320935812838,0.15309218833283522,0.03843393023678181,0.16666666666666657,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0068,H0 (Type-I),34,68,1,6810702,6860698,0.824087978573516,1,0.7496,0.6944611077784443,0.9119032596696168,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0069,H0 (Type-I),34,69,1,6910702,6960698,4.7324434854090214e-4,0.033993201359728054,0.0169,0.02539492101579684,1.5995658980682493e-5,0.011229886652916696,0.03333333333333337,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,0
H0TypeI_rep034_sim0070,H0 (Type-I),34,70,1,7010702,7060698,0.5514642219059169,0.5688862227554489,0.3745,0.4065186962607478,0.3944989966326393,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0071,H0 (Type-I),34,71,1,7110702,7160698,0.41722080553881824,0.5736852629474105,0.3837,0.5436912617476505,0.3522604619436432,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0072,H0 (Type-I),34,72,1,7210702,7260698,0.4844848234206438,0.4329134173165367,0.2164,0.07418516296740651,0.20968503157645463,0.11384629800665812,0.4444444444444445,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0073,H0 (Type-I),34,73,1,7310702,7360698,0.1715051424689591,0.46350729854029193,0.3006,0.379124175164967,0.19364207438789308,0.19670560245894694,0.4666666666666668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0074,H0 (Type-I),34,74,1,7410702,7460698,0.04851529514417052,1,0.755,0.8642271545690862,0.5337724946206436,1,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0075,H0 (Type-I),34,75,1,7510702,7560698,0.5443215707782656,1,0.5862,0.5512897420515896,0.6228805319760926,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0076,H0 (Type-I),34,76,1,7610702,7660698,0.4774257456883788,0.1865626874625075,0.1304,0.11737652469506099,0.12787168351709843,0.06508672649276692,0.19047619047619044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0077,H0 (Type-I),34,77,1,7710702,7760698,0.9616295311134309,0.5266946610677864,0.2872,0.2569486102779444,0.5082282194971107,0.19670560245894694,0.5238095238095241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0078,H0 (Type-I),34,78,1,7810702,7860698,0.8410457568243146,0.1891621675664867,0.1349,0.13737252549490103,0.17180115088839085,0.06508672649276692,0.19047619047619044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0079,H0 (Type-I),34,79,1,7910702,7960698,0.1591003956273198,1,0.5973,0.6774645070985803,0.3227394586382434,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0080,H0 (Type-I),34,80,1,8010702,8060698,0.7309633342083544,1,0.758,0.7134573085382924,0.8697862537568435,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0081,H0 (Type-I),34,81,1,8110702,8160698,0.2903345723170787,1,0.5811,0.7310537892421516,0.40544230468724857,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0082,H0 (Type-I),34,82,1,8210702,8260698,0.5909289985429496,1,0.7647,0.914617076584683,0.8074911867143121,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0083,H0 (Type-I),34,83,1,8310702,8360698,0.9846960047725588,1,0.5859,0.5994801039792041,0.9873252311526332,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0084,H0 (Type-I),34,84,1,8410702,8460698,0.6946738718543202,1,0.7347,0.8912217556488702,0.8379939564059022,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0085,H0 (Type-I),34,85,1,8510702,8560698,0.595390509814024,0.1947610477904419,0.1142,0.04899020195960808,0.12953879397809506,0.09096894797535764,0.20000000000000007,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0086,H0 (Type-I),34,86,1,8610702,8660698,0.852766124997288,1,0.7826,0.6044791041791642,0.9359827111488208,0.5981614526835283,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0087,H0 (Type-I),34,87,1,8710702,8760698,0.97469089506194,1,0.6078,0.4647070585882823,0.9801475380865857,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0088,H0 (Type-I),34,88,1,8810702,8860698,0.9399403487332165,1,0.5822,0.849630073985203,0.9498141554014757,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0089,H0 (Type-I),34,89,1,8910702,8960698,0.07021951698698103,0.5860827834433113,0.3913,0.33553289342131576,0.2239434799147304,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0090,H0 (Type-I),34,90,1,9010702,9060698,0.13881541648879647,0.46790641871625677,0.298,0.26394721055788845,0.17534171543959529,0.19670560245894694,0.4666666666666668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0091,H0 (Type-I),34,91,1,9110702,9160698,0.3624479938298464,1,0.7305,0.5242951409718056,0.6563594686742872,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0092,H0 (Type-I),34,92,1,9210702,9260698,0.28829452698118985,0.5782843431313738,0.3873,0.43431313737252547,0.3064708504014183,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0093,H0 (Type-I),34,93,1,9310702,9360698,0.2940102603752166,0.28734253149370126,0.1436,0.05078984203159368,0.08443974677976221,0.10736446520661426,0.30000000000000004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0094,H0 (Type-I),34,94,1,9410702,9460698,0.5753080886788666,0.20735852829434112,0.1079,0.20735852829434112,0.12285618641162291,0.05777957112359754,0.2063492063492063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0095,H0 (Type-I),34,95,1,9510702,9560698,0.7969366014003754,0.03439312137572485,0.0171,0.029994001199760048,0.027255231767892837,0.011229886652916696,0.03333333333333337,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,0
H0TypeI_rep034_sim0096,H0 (Type-I),34,96,1,9610702,9660698,0.5203713339287788,1,0.7874,0.8036392721455708,0.7960618911865167,0.5981614526835283,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0097,H0 (Type-I),34,97,1,9710702,9760698,0.22146201157011092,0.1811637672465507,0.0949,0.05338932213557288,0.0469357583923731,0.09763453614071978,0.18333333333333335,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0098,H0 (Type-I),34,98,1,9810702,9860698,0.5240514753386378,0.5062987402519497,0.2757,0.47330533893221355,0.28678773013111203,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0099,H0 (Type-I),34,99,1,9910702,9960698,0.16657420829869807,0.5092981403719257,0.3626,0.32673465306938615,0.26483955787317826,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep034_sim0100,H0 (Type-I),34,100,1,10010702,10060698,0.15180075308308005,0.504499100179964,0.3508,0.3047390521895621,0.2438331913471222,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep035_sim0001,H0 (Type-I),35,1,1,110936,160932,0.9220528630539775,0.4957008598280344,0.3442,0.3737252549490102,0.4719976069327444,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep035_sim0002,H0 (Type-I),35,2,1,210936,260932,0.010523734847083688,1,0.7379,0.7818436312737452,0.48131654180684125,0.8803033704474621,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep035_sim0003,H0 (Type-I),35,3,1,310936,360932,0.1275891570840031,1,0.7933,0.644871025794841,0.6393453575385268,0.5981614526835283,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep035_sim0004,H0 (Type-I),35,4,1,410936,460932,0.20384692307561636,1,0.5853,0.8214357128574286,0.3396706379989162,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep035_sim0005,H0 (Type-I),35,5,1,510936,560932,0.9846875621005893,1,0.6053,0.3607278544291142,0.9879123615222052,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep035_sim0006,H0 (Type-I),35,6,1,610936,660932,0.14813498430885375,0.50749850029994,0.3554,0.2705458908218356,0.24843303522989155,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep035_sim0007,H0 (Type-I),35,7,1,710936,760932,0.08491349476389587,0.5668866226754649,0.3804,0.24135172965406917,0.22565575084798037,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep035_sim0008,H0 (Type-I),35,8,1,810936,860932,0.7258365808520466,1,0.7848,0.5748850229954009,0.8820000643987208,0.5981614526835283,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep035_sim0009,H0 (Type-I),35,9,1,910936,960932,0.0823332006111741,1,0.7527,0.5096980603879224,0.5461220010222867,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep035_sim0010,H0 (Type-I),35,10,1,1010936,1060932,0.5798659685533494,1,0.7028,0.9648070385922816,0.7502723317081109,0.3894236957350262,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep035_sim0011,H0 (Type-I),35,11,1,1110936,1160932,0.9639608478173614,0.5388922215556888,0.3029,0.13277344531093782,0.5217967280002311,0.3006229881969068,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep035_sim0012,H0 (Type-I),35,12,1,1210936,1260932,0.5049601730424911,1,0.5881,0.2917416516696661,0.5921861905524042,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep035_sim0013,H0 (Type-I),35,13,1,1310936,1360932,0.2166833581868559,1,0.755,0.5838832233553289,0.6161748455115594,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
H0TypeI_rep035_sim0014,H0 (Type-I),35,14,1,1410936,1460932,0.5009483394678682,1,0.6056,0.6978604279144172,0.6063480501722545,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,0
